study_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	read_count	experiment_alias	fastq_bytes	fastq_md5	fastq_ftp	submitted_ftp	sample_alias	sample_title
PRJEB5348	ERR458682	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1234412	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:254-183	67267968	1487d9d66dd5e2ff7326ff2c30a6769e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458682/ERR458682.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458682/120903_0219_D0PT7ACXX_1_SA-PE-034.sanfastq.gz	mu_sample183	great RNA experiment data
PRJEB5348	ERR458683	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1213763	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:254-184	66046486	1e670549f959e2e80c2bdce646e56e59	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458683/ERR458683.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458683/120903_0219_D0PT7ACXX_2_SA-PE-034.sanfastq.gz	mu_sample184	great RNA experiment data
PRJEB5348	ERR458684	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1199304	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:255-185	65443680	d245f75e23c6f9895d505e67b490b55c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458684/ERR458684.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458684/120903_0219_D0PT7ACXX_3_SA-PE-034.sanfastq.gz	mu_sample185	great RNA experiment data
PRJEB5348	ERR458685	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1101793	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:255-186	59899114	8c2d0e4a5025d782c4580729a8afaf44	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458685/ERR458685.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458685/120903_0219_D0PT7ACXX_4_SA-PE-034.sanfastq.gz	mu_sample186	great RNA experiment data
PRJEB5348	ERR458686	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	949696	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:255-187	51926281	872fc8a28dfd1ee39257a2874cc3fd5b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458686/ERR458686.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458686/120903_0219_D0PT7ACXX_5_SA-PE-034.sanfastq.gz	mu_sample187	great RNA experiment data
PRJEB5348	ERR458687	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	955006	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:255-188	52276333	7d4d88bf98658c4af7d960b04484894b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458687/ERR458687.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458687/120903_0219_D0PT7ACXX_6_SA-PE-034.sanfastq.gz	mu_sample188	great RNA experiment data
PRJEB5348	ERR458688	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1234523	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:255-189	67141101	9d976f050e23086789ee312e66dc1110	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458688/ERR458688.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458688/120903_0219_D0PT7ACXX_7_SA-PE-034.sanfastq.gz	mu_sample189	great RNA experiment data
PRJEB5348	ERR458689	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1489076	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:255-190	80441477	3ecd05b826dc730bb3404ee647f81e4b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458689/ERR458689.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458689/120903_0219_D0PT7ACXX_1_SA-PE-074.sanfastq.gz	mu_sample190	great RNA experiment data
PRJEB5348	ERR458690	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1477386	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:255-191	79681128	aff2bb7c411edc85e2468accd9376464	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458690/ERR458690.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458690/120903_0219_D0PT7ACXX_2_SA-PE-074.sanfastq.gz	mu_sample191	great RNA experiment data
PRJEB5348	ERR458691	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1464140	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:255-192	79208930	e53bd52de52221e84ba3f7ce3408794e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458691/ERR458691.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458691/120903_0219_D0PT7ACXX_3_SA-PE-074.sanfastq.gz	mu_sample192	great RNA experiment data
PRJEB5348	ERR458692	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1346322	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:255-193	72607229	79d6f1e83161edb851e333204848ae7c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458692/ERR458692.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458692/120903_0219_D0PT7ACXX_4_SA-PE-074.sanfastq.gz	mu_sample193	great RNA experiment data
PRJEB5348	ERR458693	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1154472	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:255-194	62570339	c887d7accf17c7c52af9af739c21185e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458693/ERR458693.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458693/120903_0219_D0PT7ACXX_5_SA-PE-074.sanfastq.gz	mu_sample194	great RNA experiment data
PRJEB5348	ERR458694	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1157570	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:255-195	62863730	70e709203881befe5bafac361ef6aed8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458694/ERR458694.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458694/120903_0219_D0PT7ACXX_6_SA-PE-074.sanfastq.gz	mu_sample195	great RNA experiment data
PRJEB5348	ERR458695	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1493457	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:255-196	80554515	29f0b12ad35ce015381315ba0f1545c0	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458695/ERR458695.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458695/120903_0219_D0PT7ACXX_7_SA-PE-074.sanfastq.gz	mu_sample196	great RNA experiment data
PRJEB5348	ERR458696	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1456980	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:255-197	79073437	c46b064bc991d49606a87464c5215810	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458696/ERR458696.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458696/120903_0219_D0PT7ACXX_1_SA-PE-057.sanfastq.gz	mu_sample197	great RNA experiment data
PRJEB5348	ERR458697	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1445825	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:255-198	78343483	752ec5d06da2091656859259a8ac4a76	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458697/ERR458697.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458697/120903_0219_D0PT7ACXX_2_SA-PE-057.sanfastq.gz	mu_sample198	great RNA experiment data
PRJEB5348	ERR458698	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1434799	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:256-199	78013143	ca08f4b22d43b205d7548a436d29097a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458698/ERR458698.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458698/120903_0219_D0PT7ACXX_3_SA-PE-057.sanfastq.gz	mu_sample199	great RNA experiment data
PRJEB5348	ERR458699	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1310768	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:256-200	70960994	023cdb37087f0421eea1ce99c8a21bd8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458699/ERR458699.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458699/120903_0219_D0PT7ACXX_4_SA-PE-057.sanfastq.gz	mu_sample200	great RNA experiment data
PRJEB5348	ERR458700	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1135345	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:256-201	61819370	4dcf9bac9a2997398d02231602c27ebd	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458700/ERR458700.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458700/120903_0219_D0PT7ACXX_5_SA-PE-057.sanfastq.gz	mu_sample201	great RNA experiment data
PRJEB5348	ERR458701	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1139638	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:256-202	62191324	34a4b38bc98fe0709b638ccd3e548d09	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458701/ERR458701.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458701/120903_0219_D0PT7ACXX_6_SA-PE-057.sanfastq.gz	mu_sample202	great RNA experiment data
PRJEB5348	ERR458702	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1461780	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:256-203	79198099	1be4fee47e92aa2ca6db1235bbdfe77b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458702/ERR458702.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458702/120903_0219_D0PT7ACXX_7_SA-PE-057.sanfastq.gz	mu_sample203	great RNA experiment data
PRJEB5348	ERR458703	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1398918	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:256-204	76078888	9fdc1c8b95bff611061050f8d1fcbcb5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458703/ERR458703.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458703/120903_0219_D0PT7ACXX_1_SA-PE-016.sanfastq.gz	mu_sample204	great RNA experiment data
PRJEB5348	ERR458704	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1386653	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:256-205	75282710	2a2d644007a11c676b1aaa46b4e5729b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458704/ERR458704.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458704/120903_0219_D0PT7ACXX_2_SA-PE-016.sanfastq.gz	mu_sample205	great RNA experiment data
PRJEB5348	ERR458705	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1380441	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:256-206	75212154	95f741620b57e503175681e402297400	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458705/ERR458705.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458705/120903_0219_D0PT7ACXX_3_SA-PE-016.sanfastq.gz	mu_sample206	great RNA experiment data
PRJEB5348	ERR458706	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1263349	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:256-207	68566626	466696a4dffc74ebbdee07306ee210b6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458706/ERR458706.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458706/120903_0219_D0PT7ACXX_4_SA-PE-016.sanfastq.gz	mu_sample207	great RNA experiment data
PRJEB5348	ERR458707	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1086715	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:256-208	59270338	53d7421eb113fb27215838c3f97e7e53	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458707/ERR458707.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458707/120903_0219_D0PT7ACXX_5_SA-PE-016.sanfastq.gz	mu_sample208	great RNA experiment data
PRJEB5348	ERR458708	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1087847	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:256-209	59458402	61ad0d668469e6d8484c7e7f6d437d40	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458708/ERR458708.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458708/120903_0219_D0PT7ACXX_6_SA-PE-016.sanfastq.gz	mu_sample209	great RNA experiment data
PRJEB5348	ERR458709	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1404201	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:256-210	76213780	eb1fc1ca917a76b2360238cb370169ab	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458709/ERR458709.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458709/120903_0219_D0PT7ACXX_7_SA-PE-016.sanfastq.gz	mu_sample210	great RNA experiment data
PRJEB5348	ERR458710	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1394539	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:256-211	75624700	12f9037c97ea4aa0a0b249babe574a31	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458710/ERR458710.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458710/120903_0219_D0PT7ACXX_1_SA-PE-077.sanfastq.gz	mu_sample211	great RNA experiment data
PRJEB5348	ERR458711	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1387911	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:256-212	75147864	e8558e48ff2d96bd5393ce393e080f82	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458711/ERR458711.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458711/120903_0219_D0PT7ACXX_2_SA-PE-077.sanfastq.gz	mu_sample212	great RNA experiment data
PRJEB5348	ERR458712	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1384550	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:257-213	75198385	55f88c161cacb58b0449b82e0a47a974	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458712/ERR458712.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458712/120903_0219_D0PT7ACXX_3_SA-PE-077.sanfastq.gz	mu_sample213	great RNA experiment data
PRJEB5348	ERR458713	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1264636	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:257-214	68446153	dd2f3dbb0d63d14a0bfd7851acd20e1b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458713/ERR458713.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458713/120903_0219_D0PT7ACXX_4_SA-PE-077.sanfastq.gz	mu_sample214	great RNA experiment data
PRJEB5348	ERR458714	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1087362	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:257-215	59160724	912ffe31d73c765ff44946fcfd11bee3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458714/ERR458714.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458714/120903_0219_D0PT7ACXX_5_SA-PE-077.sanfastq.gz	mu_sample215	great RNA experiment data
PRJEB5348	ERR458715	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1087433	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:257-216	59272922	5c3e118b3435eb42693ff574c3aeac52	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458715/ERR458715.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458715/120903_0219_D0PT7ACXX_6_SA-PE-077.sanfastq.gz	mu_sample216	great RNA experiment data
PRJEB5348	ERR458716	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1404469	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:257-217	76038759	da953d66e4abe1bb6f397c3a100bdc5f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458716/ERR458716.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458716/120903_0219_D0PT7ACXX_7_SA-PE-077.sanfastq.gz	mu_sample217	great RNA experiment data
PRJEB5348	ERR458717	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1742307	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:257-218	94400283	1837fb566b192e8f4b0788b3d8460bfd	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458717/ERR458717.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458717/120903_0219_D0PT7ACXX_1_SA-PE-070.sanfastq.gz	mu_sample218	great RNA experiment data
PRJEB5348	ERR458718	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1728989	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:257-219	93495980	46a0d401d548c6c1a5cf2e39af590096	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458718/ERR458718.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458718/120903_0219_D0PT7ACXX_2_SA-PE-070.sanfastq.gz	mu_sample219	great RNA experiment data
PRJEB5348	ERR458719	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1721763	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:257-220	93425182	48a54ddf092e3621c22504adbdc8e6c9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458719/ERR458719.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458719/120903_0219_D0PT7ACXX_3_SA-PE-070.sanfastq.gz	mu_sample220	great RNA experiment data
PRJEB5348	ERR458720	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1573907	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:257-221	85065012	682ce9aad8e6aacd65c87904efc9250b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458720/ERR458720.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458720/120903_0219_D0PT7ACXX_4_SA-PE-070.sanfastq.gz	mu_sample221	great RNA experiment data
PRJEB5348	ERR458721	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1362274	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:257-222	74011946	49b94758d567bf90c34cc97e173b9e80	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458721/ERR458721.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458721/120903_0219_D0PT7ACXX_5_SA-PE-070.sanfastq.gz	mu_sample222	great RNA experiment data
PRJEB5348	ERR458722	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1362444	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:257-223	74183020	de8b3752f83a98d220b96a7cd3fc00bf	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458722/ERR458722.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458722/120903_0219_D0PT7ACXX_6_SA-PE-070.sanfastq.gz	mu_sample223	great RNA experiment data
PRJEB5348	ERR458723	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1751221	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:257-224	94671546	9c44a43719cab46da9908f0a128eb63b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458723/ERR458723.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458723/120903_0219_D0PT7ACXX_7_SA-PE-070.sanfastq.gz	mu_sample224	great RNA experiment data
PRJEB5348	ERR458724	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	2173205	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:257-225	117645890	3c112b1ee6da593cfc6cecc9bf440086	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458724/ERR458724.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458724/120903_0219_D0PT7ACXX_1_SA-PE-029.sanfastq.gz	mu_sample225	great RNA experiment data
PRJEB5348	ERR458725	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	2157949	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:257-226	116654627	355e0b3976b63406d0c971bf594b61f8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458725/ERR458725.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458725/120903_0219_D0PT7ACXX_2_SA-PE-029.sanfastq.gz	mu_sample226	great RNA experiment data
PRJEB5348	ERR458726	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	2140563	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:258-227	116061086	2bbe50dec5fb8d14f93da369b9095b21	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458726/ERR458726.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458726/120903_0219_D0PT7ACXX_3_SA-PE-029.sanfastq.gz	mu_sample227	great RNA experiment data
PRJEB5348	ERR458727	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1955597	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:258-228	105621430	d073cd52f489cf17e1b49f6c7ca488d4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458727/ERR458727.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458727/120903_0219_D0PT7ACXX_4_SA-PE-029.sanfastq.gz	mu_sample228	great RNA experiment data
PRJEB5348	ERR458728	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1695278	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:258-229	92086708	0155e2693f9013dc4266e6a3a75333b1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458728/ERR458728.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458728/120903_0219_D0PT7ACXX_5_SA-PE-029.sanfastq.gz	mu_sample229	great RNA experiment data
PRJEB5348	ERR458729	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1695702	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:258-230	92299212	3dbc7cee420c443808969296ee698a77	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458729/ERR458729.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458729/120903_0219_D0PT7ACXX_6_SA-PE-029.sanfastq.gz	mu_sample230	great RNA experiment data
PRJEB5348	ERR458730	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	2184751	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:258-231	118105424	0dff4d0c734d2beb46f290a24e295d88	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458730/ERR458730.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458730/120903_0219_D0PT7ACXX_7_SA-PE-029.sanfastq.gz	mu_sample231	great RNA experiment data
PRJEB5348	ERR458731	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1657537	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:258-232	89785077	1bc886d53d74feba09f52e90de016d94	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458731/ERR458731.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458731/120903_0219_D0PT7ACXX_1_SA-PE-014.sanfastq.gz	mu_sample232	great RNA experiment data
PRJEB5348	ERR458732	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1637227	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:258-233	88520607	384f83d496ebde65607be86417256b29	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458732/ERR458732.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458732/120903_0219_D0PT7ACXX_2_SA-PE-014.sanfastq.gz	mu_sample233	great RNA experiment data
PRJEB5348	ERR458733	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1613814	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:258-234	87549184	086615321cffc0067174fb5599e28026	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458733/ERR458733.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458733/120903_0219_D0PT7ACXX_3_SA-PE-014.sanfastq.gz	mu_sample234	great RNA experiment data
PRJEB5348	ERR458734	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1479328	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:258-235	79957547	1e0b99d1719b9b6ca83f412d03e672b1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458734/ERR458734.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458734/120903_0219_D0PT7ACXX_4_SA-PE-014.sanfastq.gz	mu_sample235	great RNA experiment data
PRJEB5348	ERR458735	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1276646	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:258-236	69342358	8f8da5f0f611af3a937bacb572228e91	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458735/ERR458735.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458735/120903_0219_D0PT7ACXX_5_SA-PE-014.sanfastq.gz	mu_sample236	great RNA experiment data
PRJEB5348	ERR458736	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1281883	ena-EXPERIMENT-DUNDEE-14-03-2014-10:23:24:258-237	69825873	d69097d705ac071d9051e2caa508cb49	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458736/ERR458736.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458736/120903_0219_D0PT7ACXX_6_SA-PE-014.sanfastq.gz	mu_sample237	great RNA experiment data
