tracking_id,gene_short_name,tss_id,locus
XLOC_002650,Oseg5,TSS3957,2L:20831261-20835607
XLOC_002651,Spn3,TSS3958,2L:20836620-20838179
XLOC_002652,CG14400,TSS3959,2L:20852580-20857891
XLOC_002653,CR9337,TSS3960,2L:20862546-20863775
XLOC_002654,CG43739;Mtp;sky,TSS3961;TSS3962;TSS3963;TSS3964;TSS3965;TSS3966,2L:20869853-20923013
XLOC_002655,RPA2,TSS3967,2L:20924974-20926147
XLOC_002656,CG9272,TSS3968,2L:20926318-20927860
XLOC_002657,CG9270,TSS3969,2L:20928823-20934113
XLOC_002658,CG42238,TSS3970;TSS3971;TSS3972,2L:20965510-21052164
XLOC_002659,CG9265,TSS3973;TSS3974;TSS3975;TSS3976;TSS3977;TSS3978,2L:21053032-21072309
XLOC_002660,CG33511,TSS3979,2L:21081126-21082494
XLOC_002661,CG33510,TSS3980,2L:21082642-21084326
XLOC_002662,CG33509;ppk13,TSS3981;TSS3982;TSS3983;TSS3984,2L:21084568-21090999
XLOC_002663,CG12050,TSS3985,2L:21094965-21102429
XLOC_002664,CR43809,TSS3986,2L:21102500-21142357
XLOC_002665,Dap160,TSS3987;TSS3988,2L:21102500-21142357
XLOC_002666,del,TSS3989;TSS3990,2L:21143128-21148546
XLOC_002667,E2f2,TSS3991;TSS3992;TSS3993,2L:21154258-21158588
XLOC_002668,CG9249,TSS3994,2L:21154258-21158588
XLOC_002669,Nbr,TSS3995,2L:21158877-21163087
XLOC_002670,CG43346,TSS3996;TSS3997,2L:21163248-21168344
XLOC_002671,bur,TSS3998,2L:21168579-21179697
XLOC_002672,snoRNA:bur-a,TSS3999,2L:21168579-21179697
XLOC_002673,Ret,TSS4000;TSS4001;TSS4002,2L:21179940-21198745
XLOC_002674,CG31624,TSS4003,2L:21199186-21200263
XLOC_002675,CG31988,TSS4004,2L:21201534-21202742
XLOC_002676,CG8678,TSS4005,2L:21212321-21220572
XLOC_002677,snRNA:U4:39B,TSS4006,2L:21212321-21220572
XLOC_002678,CG8679,TSS4007,2L:21212321-21220572
XLOC_002679,CG31626,TSS4008;TSS4009;TSS4010,2L:21232491-21284273
XLOC_002680,Cyp6t2Psi,TSS4011,2L:21232491-21284273
XLOC_002681,Mio,TSS4012;TSS4013;TSS4014;TSS4015;TSS4016,2L:21285973-21310157
XLOC_002682,crc,TSS4017,2L:21310865-21320542
XLOC_002683,Gr39b,TSS4018,2L:21367907-21369706
XLOC_002684,nrv3,TSS4019,2L:21379999-21394287
XLOC_002685,His2B:CG33910,TSS4020,2L:21418258-21418843
XLOC_002686,His4:CG33909,TSS4021,2L:21419529-21420103
XLOC_002687,His2B:CG17949,TSS4022,2L:21423124-21423745
XLOC_002688,His4:CG31611,TSS4023,2L:21424591-21425167
XLOC_002689,His2B:CG33908,TSS4024,2L:21428251-21428666
XLOC_002690,His4:CG33907,TSS4025,2L:21429699-21430229
XLOC_002691,His2B:CG33906,TSS4026,2L:21433298-21433853
XLOC_002692,His4:CG33905,TSS4027,2L:21434747-21435273
XLOC_002693,His2B:CG33904,TSS4028,2L:21438346-21438901
XLOC_002694,His4:CG33903,TSS4029,2L:21439633-21440161
XLOC_002695,His2B:CG33902,TSS4030,2L:21452387-21452942
XLOC_002696,His4:CG33901,TSS4031,2L:21453834-21454362
XLOC_002697,His2B:CG33900,TSS4032,2L:21457448-21458003
XLOC_002698,His4:CG33899,TSS4033,2L:21458897-21459421
XLOC_002699,His2B:CG33898,TSS4034,2L:21462508-21463063
XLOC_002700,His4:CG33897,TSS4035,2L:21463957-21464481
XLOC_002701,His2B:CG33896,TSS4036,2L:21467551-21468106
XLOC_002702,His4:CG33895,TSS4037,2L:21469000-21469524
XLOC_002703,His2B:CG33894,TSS4038,2L:21472594-21473149
XLOC_002704,His4:CG33893,TSS4039,2L:21474043-21474567
XLOC_002705,His2B:CG33892,TSS4040,2L:21477637-21478192
XLOC_002706,His4:CG33891,TSS4041,2L:21479086-21479610
XLOC_002707,His2B:CG33890,TSS4042,2L:21482680-21483235
XLOC_002708,His4:CG33889,TSS4043,2L:21484129-21484655
XLOC_002709,His2B:CG33888,TSS4044,2L:21487831-21488386
XLOC_002710,His4:CG33887,TSS4045,2L:21489278-21489804
XLOC_002711,His2B:CG33886,TSS4046,2L:21492876-21493431
XLOC_002712,His4:CG33885,TSS4047,2L:21494323-21494849
XLOC_002713,His2B:CG33884,TSS4048,2L:21497921-21498476
XLOC_002714,His4:CG33883,TSS4049,2L:21499368-21499894
XLOC_002715,His2B:CG33882,TSS4050,2L:21502974-21503529
XLOC_002716,His4:CG33881,TSS4051,2L:21504421-21504947
XLOC_002717,His2B:CG33880,TSS4052,2L:21508019-21508574
XLOC_002718,His4:CG33879,TSS4053,2L:21509466-21509992
XLOC_002719,His2B:CG33878,TSS4054,2L:21513063-21513618
XLOC_002720,His4:CG33877,TSS4055,2L:21514510-21515036
XLOC_002721,His2B:CG33876,TSS4056,2L:21518108-21518663
XLOC_002722,His4:CG33875,TSS4057,2L:21519555-21520083
XLOC_002723,His2B:CG33874,TSS4058,2L:21522951-21523506
XLOC_002724,His4:CG33873,TSS4059,2L:21524398-21524926
XLOC_002725,His2B:CG33872,TSS4060,2L:21527794-21528349
XLOC_002726,His4:CG33871,TSS4061,2L:21529241-21529769
XLOC_002727,His2B:CG33870,TSS4062,2L:21532637-21533192
XLOC_002728,His4:CG33869,TSS4063,2L:21534084-21534610
XLOC_002729,His2B:CG33868,TSS4064,2L:21537681-21538236
XLOC_002730,His-Psi:CR33867,TSS4065,2L:21539128-21541127
XLOC_002731,CR42545,TSS4066,2L:21577204-21577676
XLOC_002732,nompB,TSS4067,2L:21578318-21589355
XLOC_002733,CR42546,TSS4068,2L:21589783-21590593
XLOC_002734,CG2201,TSS4069;TSS4070;TSS4071,2L:21614182-21624042
XLOC_002735,Df31,TSS4072,2L:21626308-21629932
XLOC_002736,CG2225;Ef2b,TSS4073;TSS4074;TSS4075;TSS4076;TSS4077;TSS4078;TSS4079;TSS4080;TSS4081;TSS4082,2L:21656353-21682181
XLOC_002737,snmRNA:254,TSS4083,2L:21656353-21682181
XLOC_002738,step,TSS4084;TSS4085;TSS4086,2L:21740003-21757590
XLOC_002739,CG31612,TSS4087;TSS4088;TSS4089;TSS4090;TSS4091;TSS4092,2L:21761543-21795696
XLOC_002740,CG11630,TSS4093,2L:21761543-21795696
XLOC_002741,-,TSS4094;TSS4095;TSS4096,2L:21863353-21870808
XLOC_002742,CG11629,TSS4097,2L:21896665-21898289
XLOC_002743,CG31600,TSS4098,2L:21914268-21915358
XLOC_002744,CG2528,TSS4099,2L:21981571-21992933
XLOC_002745,CG31601,TSS4100,2L:22040726-22043787
XLOC_002746,CG34173,TSS4101,2L:22053882-22054245
XLOC_002747,CG42597,TSS4102,2L:22064692-22065280
XLOC_002748,CG31703,TSS4103,2L:22102625-22104401
XLOC_002749,CG15219,TSS4104,2L:22104890-22105512
XLOC_002750,CG10834,TSS4105,2L:22106861-22107279
XLOC_002751,CycK,TSS4106,2L:22121263-22130210
XLOC_002752,CR43240,TSS4107,2L:22131025-22169849
XLOC_002753,CG1832,TSS4108;TSS4109;TSS4110;TSS4111,2L:22131025-22169849
XLOC_002754,Ir40a,TSS4112;TSS4113;TSS4114,2L:22189525-22214265
XLOC_002755,CR43765,TSS4115,2L:22239070-22239764
XLOC_002756,RpL21,TSS4116;TSS4117,2L:22239872-22248012
XLOC_002757,RpL5,TSS4118;TSS4119,2L:22424496-22429798
XLOC_002758,snoRNA:Psi28S-2996,TSS4120,2L:22424496-22429798
XLOC_002759,-,TSS4121;TSS4122,2L:22459314-22465633
XLOC_002760,-,TSS4123;TSS4124,2L:22466697-22478575
XLOC_002761,CG40006;CR43927,TSS4125;TSS4126;TSS4127;TSS4128,2L:22515031-22649081
XLOC_002762,CG40439,TSS4129,2L:22690250-22691008
XLOC_002763,CG43266,TSS4130,2L:22735485-22736297
XLOC_002764,CG40005,TSS4131,2L:22841769-22843208
XLOC_002765,Cht3,TSS4132;TSS4133;TSS4134;TSS4135;TSS4136,2L:22872349-22919124
XLOC_002766,-,TSS4137,2L:22930932-22959233
XLOC_002767,Spf45,TSS4138;TSS4139;TSS4140;TSS4141;TSS4142;TSS4143;TSS4144,2L:22959581-22964356
XLOC_002768,-,TSS4145,2L:1449976-1450838
XLOC_002769,-,TSS4146,2L:1452847-1456626
XLOC_002770,-,TSS4147,2L:1467588-1469054
XLOC_002771,-,TSS4148,2L:2291307-2292358
XLOC_002772,-,TSS4149,2L:2292610-2293412
XLOC_002773,-,TSS4150,2L:3557562-3558472
XLOC_002774,-,TSS4151,2L:3596278-3596865
XLOC_002775,-,TSS4152,2L:4025104-4030130
XLOC_002776,-,TSS4153,2L:7319455-7321149
XLOC_002777,-,TSS4154,2L:7328953-7329905
XLOC_002778,-,TSS4155,2L:12574872-12575381
XLOC_002779,-,TSS4156,2L:12850096-12875839
XLOC_002780,-,TSS4157,2L:15382361-15383154
XLOC_002781,-,TSS4158,2L:17263195-17264779
XLOC_002782,-,TSS4159,2L:20174644-20176363
XLOC_002783,-,TSS4160,2L:21554461-21555017
XLOC_002784,-,TSS4161,2L:22652970-22654315
XLOC_002785,-,TSS4162,2L:22699792-22700666
XLOC_002786,-,TSS4163,2L:22845755-22848248
XLOC_002787,-,TSS4164,2L:22930932-22959233
XLOC_002788,-,TSS4165,2L:22976320-22977099
XLOC_002789,mir-2490,TSS4166,2LHet:19632-33151
XLOC_002790,-,TSS4167;TSS4168,2LHet:34684-47946
XLOC_002791,Gpb5,TSS4169,2LHet:167214-167979
XLOC_002792,CR42530,TSS4170,2LHet:175295-190429
XLOC_002793,CR41519,TSS4171,2LHet:271083-271321
XLOC_002794,CG12567,TSS4172;TSS4173;TSS4174,2LHet:19632-33151
XLOC_002795,CG40042,TSS4175,2LHet:167979-169093
XLOC_002796,CR42530,TSS4176,2LHet:175295-190429
XLOC_002797,-,TSS4177,2LHet:175295-190429
XLOC_002798,-,TSS4178,2LHet:199534-202548
XLOC_002799,-,TSS4179,2LHet:247112-248333
XLOC_002800,CG17683,TSS4180;TSS4181,2R:18023-25362
XLOC_002801,-,TSS4182,2R:134459-136132
XLOC_002802,-,TSS4183,2R:184400-187377
XLOC_002803,tRNA:CR30260,TSS4184;TSS4185,2R:397296-398309
XLOC_002804,RpL38,TSS4186,2R:399900-404083
XLOC_002805,-,TSS4187,2R:427985-433597
XLOC_002806,Stlk,TSS4188;TSS4189,2R:434129-452845
XLOC_002807,p120ctn,TSS4190,2R:482797-496995
XLOC_002808,CG17486,TSS4191;TSS4192,2R:505493-510478
XLOC_002809,CG17883,TSS4193,2R:559274-561145
XLOC_002810,CR41440,TSS4194,2R:619018-619416
XLOC_002811,CG17082,TSS4195;TSS4196;TSS4197;TSS4198;TSS4199;TSS4200;TSS4201,2R:631835-645567
XLOC_002812,CG14464,TSS4202;TSS4203;TSS4204,2R:716477-810211
XLOC_002813,Ir41a,TSS4205,2R:837171-909460
XLOC_002814,-,TSS4206,2R:936587-944313
XLOC_002815,-,TSS4207,2R:973202-976643
XLOC_002816,CG3107,TSS4208;TSS4209;TSS4210,2R:977965-984403
XLOC_002817,CR43256,TSS4211;TSS4212,2R:1004494-1016809
XLOC_002818,-,TSS4213,2R:1023262-1028514
XLOC_002819,Atf6,TSS4214;TSS4215;TSS4216;TSS4217;TSS4218;TSS4219;TSS4220;TSS4221,2R:1031879-1061511
XLOC_002820,CR41443,TSS4222,2R:1141449-1142800
XLOC_002821,d4,TSS4223;TSS4224;TSS4225;TSS4226;TSS4227;TSS4228,2R:1145229-1183752
XLOC_002822,sxc,TSS4229;TSS4230,2R:1194694-1217821
XLOC_002823,-,TSS4231,2R:1225248-1227063
XLOC_002824,CG10395,TSS4232,2R:1237997-1254863
XLOC_002825,CG10396,TSS4233,2R:1237997-1254863
XLOC_002826,CR42646,TSS4234;TSS4235,2R:1237997-1254863
XLOC_002827,laccase2,TSS4236;TSS4237;TSS4238;TSS4239;TSS4240;TSS4241,2R:1287658-1342518
XLOC_002828,CG30438,TSS4242;TSS4243;TSS4244;TSS4245,2R:1355594-1437056
XLOC_002829,CG17508,TSS4246;TSS4247,2R:1495896-1503453
XLOC_002830,CG1344,TSS4248,2R:1541180-1550727
XLOC_002831,CR43790;CR43791,TSS4249;TSS4250;TSS4251;TSS4252;TSS4253,2R:1550779-1554708
XLOC_002832,CG8245,TSS4254,2R:1555887-1557491
XLOC_002833,kune,TSS4255,2R:1559276-1560302
XLOC_002834,CG17337,TSS4256;TSS4257,2R:1579663-1587721
XLOC_002835,vlc,TSS4258;TSS4259;TSS4260,2R:1589386-1592944
XLOC_002836,-,TSS4261;TSS4262,2R:1637513-1639627
XLOC_002837,CG34200;l(2)09851,TSS4263;TSS4264;TSS4265;TSS4266,2R:1640563-1647896
XLOC_002838,gp210,TSS4267,2R:1648345-1660077
XLOC_002839,snoRNA:gp210-a,TSS4268,2R:1648345-1660077
XLOC_002840,Tsp42A,TSS4269,2R:1682917-1683853
XLOC_002841,dpr12,TSS4270,2R:1692218-1747693
XLOC_002842,CG43366,TSS4271,2R:1781412-1819052
XLOC_002843,CG7882,TSS4272,2R:1845359-1847322
XLOC_002844,Src42A,TSS4273;TSS4274,2R:1868773-1901241
XLOC_002845,CG14471,TSS4275,2R:1868773-1901241
XLOC_002846,Pngl,TSS4276;TSS4277,2R:1901326-1907660
XLOC_002847,tbce,TSS4278,2R:1930159-1932469
XLOC_002848,CG34211,TSS4279,2R:1934674-1935243
XLOC_002849,CCHa2r,TSS4280,2R:1938476-1956185
XLOC_002850,CG7849,TSS4281,2R:1964414-1973160
XLOC_002851,CG14589,TSS4282,2R:1975332-2056592
XLOC_002852,tRNA:R2:42Ad,TSS4283,2R:1975332-2056592
XLOC_002853,tRNA:N5:42Ag,TSS4284,2R:1975332-2056592
XLOC_002854,CR43904,TSS4285,2R:1975332-2056592
XLOC_002855,tRNA:R2:42Ac,TSS4286,2R:1975332-2056592
XLOC_002856,tRNA:N5:42Ab,TSS4287,2R:1975332-2056592
XLOC_002857,tRNA:N5:42Aa,TSS4288,2R:1975332-2056592
XLOC_002858,tRNA:K2:42Aa,TSS4289,2R:1975332-2056592
XLOC_002859,tRNA:I:42A,TSS4290,2R:1975332-2056592
XLOC_002860,tRNA:R2:42Ab,TSS4291,2R:2057111-2057184
XLOC_002861,tRNA:CR30316,TSS4292,2R:2059191-2059264
XLOC_002862,Cyp6w1,TSS4293,2R:2061188-2062936
XLOC_002863,CG8343,TSS4294,2R:2067230-2067873
XLOC_002864,tRNA:N5:42Ad,TSS4295,2R:2069252-2083867
XLOC_002865,CG8335,TSS4296,2R:2088299-2089461
XLOC_002866,CG30431,TSS4297,2R:2090247-2092729
XLOC_002867,Pld;bin3,TSS4298;TSS4299;TSS4300;TSS4301;TSS4302;TSS4303,2R:2101772-2142784
XLOC_002868,tomboy40,TSS4304,2R:2101772-2142784
XLOC_002869,-,TSS4305,2R:2146283-2150226
XLOC_002870,-,TSS4306;TSS4307,2R:2342855-2364240
XLOC_002871,-,TSS4308,2R:2379611-2381454
XLOC_002872,jing,TSS4309;TSS4310;TSS4311;TSS4312;TSS4313,2R:2388151-2509369
XLOC_002873,Bap170,TSS4314;TSS4315,2R:2521147-2534535
XLOC_002874,Opbp;debcl,TSS4316;TSS4317;TSS4318;TSS4319,2R:2535817-2543955
XLOC_002875,sced,TSS4320,2R:2544832-2548129
XLOC_002876,Adf1;CG15908;CG9410,TSS4321;TSS4322;TSS4323;TSS4324;TSS4325,2R:2548139-2560850
XLOC_002877,CG3271,TSS4326,2R:2561113-2584203
XLOC_002878,CG3270;CG9422,TSS4327;TSS4328;TSS4329,2R:2561113-2584203
XLOC_002879,CG15909,TSS4330,2R:2561113-2584203
XLOC_002880,Rab2,TSS4331,2R:2584221-2603473
XLOC_002881,CR43611,TSS4332;TSS4333,2R:2584221-2603473
XLOC_002882,CG3267;Eb1;phtf,TSS4334;TSS4335;TSS4336;TSS4337;TSS4338;TSS4339,2R:2629371-2646524
XLOC_002883,SdhB,TSS4340,2R:2695116-2698389
XLOC_002884,CG3287;koi,TSS4341;TSS4342,2R:2698503-2705704
XLOC_002885,CG15236,TSS4343,2R:2715862-2726432
XLOC_002886,Spn1;Spn42Dc,TSS4344;TSS4345;TSS4346;TSS4347;TSS4348,2R:2749499-2772378
XLOC_002887,Spn42De,TSS4349;TSS4350,2R:2773053-2775823
XLOC_002888,CG30158,TSS4351,2R:2779267-2810118
XLOC_002889,CG3358,TSS4352,2R:2810874-2859175
XLOC_002890,CheB42a,TSS4353,2R:2810874-2859175
XLOC_002891,ppk25,TSS4354,2R:2810874-2859175
XLOC_002892,CG17002,TSS4355;TSS4356,2R:2873275-2876575
XLOC_002893,CG30159;Tsp42Ea,TSS4357;TSS4358,2R:2880147-2891766
XLOC_002894,Tsp42Eb,TSS4359,2R:2880147-2891766
XLOC_002895,CR42785,TSS4360,2R:2880147-2891766
XLOC_002896,CG30160,TSS4361,2R:2892661-2893641
XLOC_002897,Tsp42Ec,TSS4362;TSS4363,2R:2893951-2899359
XLOC_002898,CG43646;CG43647;Tsp42Ee,TSS4364;TSS4365;TSS4366;TSS4367,2R:2899572-2908318
XLOC_002899,-,TSS4368,2R:2909115-2909956
XLOC_002900,Tsp42Ef,TSS4369,2R:2912516-2915587
XLOC_002901,Tsp42Eg,TSS4370,2R:2916417-2920738
XLOC_002902,Tsp42Eh,TSS4371,2R:2921067-2922424
XLOC_002903,Tsp42Ei,TSS4372,2R:2922631-2926555
XLOC_002904,CR12842;Tsp42Ej;Tsp42Ek,TSS4373;TSS4374;TSS4375;TSS4376,2R:2926634-2932230
XLOC_002905,Tsp42El,TSS4377,2R:2933277-2936050
XLOC_002906,lbm,TSS4378;TSS4379,2R:2936759-2939717
XLOC_002907,Tsp42En,TSS4380,2R:2940279-2941904
XLOC_002908,Tsp42Eo,TSS4381,2R:2942225-2949421
XLOC_002909,Tsp42Er,TSS4382,2R:2951920-2953618
XLOC_002910,CG12836,TSS4383,2R:2955751-2957322
XLOC_002911,esn,TSS4384;TSS4385;TSS4386;TSS4387;TSS4388,2R:2972991-3017311
XLOC_002912,Spn43Aa,TSS4389;TSS4390;TSS4391,2R:3033538-3037142
XLOC_002913,pk,TSS4392;TSS4393;TSS4394;TSS4395,2R:3038050-3111095
XLOC_002914,CG11060,TSS4396,2R:3038050-3111095
XLOC_002915,CG33140,TSS4397,2R:3038050-3111095
XLOC_002916,CG30384;CG30385,TSS4398;TSS4399,2R:3038050-3111095
XLOC_002917,Gadd45,TSS4400,2R:3128282-3138160
XLOC_002918,Incenp,TSS4401,2R:3165971-3169066
XLOC_002919,pwn,TSS4402,2R:3170020-3188311
XLOC_002920,CG12164,TSS4403,2R:3198912-3200855
XLOC_002921,CG11107,TSS4404,2R:3274718-3280666
XLOC_002922,CG11112,TSS4405,2R:3284353-3295363
XLOC_002923,CG11113,TSS4406,2R:3284353-3295363
XLOC_002924,CG43123,TSS4407,2R:3284353-3295363
XLOC_002925,CG43267,TSS4408,2R:3284353-3295363
XLOC_002926,so,TSS4409;TSS4410,2R:3306536-3322380
XLOC_002927,CG11123;sPLA2,TSS4411;TSS4412;TSS4413,2R:3328193-3333266
XLOC_002928,CG11125,TSS4414,2R:3333693-3339056
XLOC_002929,CG11127,TSS4415,2R:3347935-3364667
XLOC_002930,CR43723,TSS4416,2R:3378314-3397959
XLOC_002931,didum,TSS4417;TSS4418,2R:3378314-3397959
XLOC_002932,CG2144,TSS4419,2R:3406784-3413213
XLOC_002933,CG2137;Cyt-b5,TSS4420;TSS4421;TSS4422,2R:3420915-3427201
XLOC_002934,Corin,TSS4423,2R:3433166-3448759
XLOC_002935,Vps13,TSS4424,2R:3454335-3474697
XLOC_002936,scra,TSS4425,2R:3477623-3482759
XLOC_002937,CG43340,TSS4426;TSS4427;TSS4428;TSS4429;TSS4430;TSS4431,2R:3510631-3546573
XLOC_002938,CG43341,TSS4432,2R:3510631-3546573
XLOC_002939,CG30491;CG30495,TSS4433;TSS4434;TSS4435,2R:3510631-3546573
XLOC_002940,CG2070,TSS4436,2R:3549486-3550764
XLOC_002941,CG2064;CG2065,TSS4437;TSS4438;TSS4439;TSS4440,2R:3551182-3556564
XLOC_002942,CG12107,TSS4441,2R:3561950-3586610
XLOC_002943,CG30493;CG30496,TSS4442;TSS4443,2R:3586746-3597042
XLOC_002944,CG1941;CG1942;mir-4909,TSS4444;TSS4445;TSS4446;TSS4447,2R:3597148-3601695
XLOC_002945,CG1946,TSS4448,2R:3602444-3604286
XLOC_002946,CG12824;CG12825;CanB2,TSS4449;TSS4450;TSS4451;TSS4452,2R:3673409-3678676
XLOC_002947,mir-4980,TSS4453,2R:3673409-3678676
XLOC_002948,mus205,TSS4454;TSS4455,2R:3678981-3693904
XLOC_002949,sax,TSS4456;TSS4457,2R:3693982-3697572
XLOC_002950,CG1882,TSS4458;TSS4459,2R:3700010-3702250
XLOC_002951,phr,TSS4460,2R:3712996-3716181
XLOC_002952,CG18853,TSS4461,2R:3716561-3773487
XLOC_002953,CG12821;CG12822,TSS4462;TSS4463;TSS4464,2R:3716561-3773487
XLOC_002954,CG30377,TSS4465;TSS4466,2R:3777525-3803968
XLOC_002955,lin19,TSS4467;TSS4468;TSS4469,2R:3804268-3824360
XLOC_002956,CG8791,TSS4470;TSS4471;TSS4472,2R:3804268-3824360
XLOC_002957,drosha,TSS4473,2R:3804268-3824360
XLOC_002958,CG30379,TSS4474,2R:3827460-3829375
XLOC_002959,CG34430,TSS4475,2R:3829544-3843377
XLOC_002960,CG34431,TSS4476,2R:3829544-3843377
XLOC_002961,CG11165;CG30378,TSS4477;TSS4478,2R:3829544-3843377
XLOC_002962,CG2906,TSS4479,2R:3843654-3849887
XLOC_002963,nito,TSS4480,2R:3849990-3859554
XLOC_002964,CSN4,TSS4481;TSS4482,2R:3859679-3878791
XLOC_002965,Nup44A,TSS4483;TSS4484,2R:3859679-3878791
XLOC_002966,Odc1,TSS4485,2R:3892307-3894177
XLOC_002967,Odc2,TSS4486,2R:3894768-3896567
XLOC_002968,mir-4981,TSS4487,2R:3902753-3902848
XLOC_002969,Optix,TSS4488;TSS4489;TSS4490,2R:3918788-3930034
XLOC_002970,lig,TSS4491;TSS4492;TSS4493;TSS4494,2R:3953743-3976802
XLOC_002971,sut1;sut2,TSS4495;TSS4496;TSS4497,2R:3953743-3976802
XLOC_002972,sut3,TSS4498,2R:3976986-3978802
XLOC_002973,CG8713,TSS4499,2R:3979202-3985959
XLOC_002974,CG11210,TSS4500,2R:3986181-3993819
XLOC_002975,CG18316,TSS4501,2R:3993930-3994878
XLOC_002976,Nup50,TSS4502,2R:4001082-4018837
XLOC_002977,Socs44A,TSS4503,2R:4001082-4018837
XLOC_002978,Pabp2,TSS4504,2R:4018869-4022588
XLOC_002979,tRNA:CR30297,TSS4505,2R:4045959-4046033
XLOC_002980,CG2183;Mlh1;Rs1,TSS4506;TSS4507;TSS4508;TSS4509,2R:4051504-4061271
XLOC_002981,snoRNA:MeU6-C68,TSS4510,2R:4051504-4061271
XLOC_002982,LRP1,TSS4511,2R:4061573-4113945
XLOC_002983,pnut,TSS4512;TSS4513;TSS4514,2R:4124643-4129200
XLOC_002984,CG14760,TSS4515,2R:4141760-4144241
XLOC_002985,CG30369,TSS4516,2R:4146815-4147289
XLOC_002986,CG14759,TSS4517,2R:4147468-4147988
XLOC_002987,mir-280,TSS4518,2R:4185610-4185705
XLOC_002988,-,TSS4519,2R:4187057-4192795
XLOC_002989,pdm3,TSS4520;TSS4521,2R:4214962-4299228
XLOC_002990,CG11635,TSS4522,2R:4214962-4299228
XLOC_002991,CG8701,TSS4523,2R:4214962-4299228
XLOC_002992,CSN7,TSS4524;TSS4525,2R:4308388-4316320
XLOC_002993,Lcp3,TSS4526;TSS4527,2R:4322814-4323600
XLOC_002994,Lcp4,TSS4528,2R:4325151-4326000
XLOC_002995,Cyp4e2,TSS4529;TSS4530,2R:4331853-4334692
XLOC_002996,mir-986,TSS4531,2R:4331853-4334692
XLOC_002997,Cyp4e1,TSS4532,2R:4334973-4339404
XLOC_002998,Mal-A2,TSS4533,2R:4341136-4343291
XLOC_002999,Mal-A4,TSS4534,2R:4346328-4348389
XLOC_003000,Mal-A5,TSS4535,2R:4350277-4352601
XLOC_003001,Mal-A6,TSS4536,2R:4352674-4354701
XLOC_003002,Mal-A8,TSS4537,2R:4359487-4419799
XLOC_003003,Cyp6a15Psi,TSS4538,2R:4456667-4457811
XLOC_003004,Cyp6a13,TSS4539,2R:4458003-4459652
XLOC_003005,CG14752,TSS4540,2R:4478000-4479452
XLOC_003006,CG43183,TSS4541,2R:4479756-4480474
XLOC_003007,rgr,TSS4542;TSS4543,2R:4487927-4501660
XLOC_003008,Cirl;Vps25,TSS4544;TSS4545;TSS4546;TSS4547,2R:4502153-4515116
XLOC_003009,CG14749,TSS4548,2R:4515381-4517691
XLOC_003010,-,TSS4549,2R:4520368-4522479
XLOC_003011,-,TSS4550,2R:4527466-4528803
XLOC_003012,ptc,TSS4551,2R:4537139-4552728
XLOC_003013,Acsl,TSS4552;TSS4553;TSS4554;TSS4555;TSS4556;TSS4557;TSS4558;TSS4559,2R:4553061-4570535
XLOC_003014,CG30354,TSS4560,2R:4553061-4570535
XLOC_003015,tRNA:L2:44EF,TSS4561,2R:4570719-4570802
XLOC_003016,Jon44E,TSS4562,2R:4578954-4579856
XLOC_003017,CG8738,TSS4563,2R:4583930-4586088
XLOC_003018,CG12376,TSS4564,2R:4589339-4592007
XLOC_003019,PGRP-SC1a,TSS4565,2R:4597267-4597825
XLOC_003020,PGRP-SC1b,TSS4566,2R:4600948-4601587
XLOC_003021,PGRP-SC2,TSS4567,2R:4604471-4605026
XLOC_003022,gcl,TSS4568,2R:4611764-4621809
XLOC_003023,snoRNA:gcl-a,TSS4569,2R:4611764-4621809
XLOC_003024,CG8740,TSS4570;TSS4571,2R:4623323-4647095
XLOC_003025,CG42615,TSS4572,2R:4623323-4647095
XLOC_003026,CG8746,TSS4573,2R:4680137-4681282
XLOC_003027,sns,TSS4574;TSS4575;TSS4576;TSS4577,2R:4685973-4743643
XLOC_003028,CG30350,TSS4578,2R:4685973-4743643
XLOC_003029,Rya-r44F,TSS4579,2R:4747868-4775602
XLOC_003030,Dmn,TSS4580,2R:4779344-4780844
XLOC_003031,sec31,TSS4581,2R:4781128-4787706
XLOC_003032,CG13751,TSS4582,2R:4787745-4792296
XLOC_003033,Ggamma1,TSS4583;TSS4584,2R:4787745-4792296
XLOC_003034,CG30349,TSS4585,2R:4795024-4798390
XLOC_003035,lin,TSS4586;TSS4587;TSS4588,2R:4798406-4812851
XLOC_003036,CG8243,TSS4589,2R:4798406-4812851
XLOC_003037,CG8237,TSS4590,2R:4813175-4827349
XLOC_003038,CG13749;CG8232,TSS4591;TSS4592;TSS4593;TSS4594,2R:4813175-4827349
XLOC_003039,CG13748,TSS4595,2R:4827919-4828641
XLOC_003040,Tom7;babo,TSS4596;TSS4597;TSS4598;TSS4599;TSS4600,2R:4838935-4855687
XLOC_003041,CG13747,TSS4601,2R:4905359-4918546
XLOC_003042,ana,TSS4602,2R:4956605-4965059
XLOC_003043,CG8083;CNT1,TSS4603;TSS4604,2R:4966231-4982173
XLOC_003044,Dbp45A,TSS4605,2R:4966231-4982173
XLOC_003045,Uhg4,TSS4606,2R:4982802-4985972
XLOC_003046,snoRNA:Psi28S-2949,TSS4607,2R:4982802-4985972
XLOC_003047,snoRNA:Or-aca5,TSS4608,2R:4982802-4985972
XLOC_003048,snoRNA:Me28S-G3255a,TSS4609,2R:4982802-4985972
XLOC_003049,snoRNA:Me28S-A982a,TSS4610,2R:4982802-4985972
